,Year,Plot,Ring,CO2_Treatment,Nitrogen_Treatment,CountOfSpecies,measured_species,measured_group,photo_rep,date,time,measurement_taken_at_growth_CO2,PAR,transpiration_rate,Amax_area_mol_CO2_m2_s1,tleaf,gs_mmol_m2_s1,A_gs_mmol_CO2_mol_H2O,SLA_cm2_g,assimilation_rate,portable_gas_exchange_system_used
4147,2006,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,1,6/22/2006,1:55 PM,atgrwth,1741,1.437,16.1,26.4,94.8,0.16949,169.1,271.6,Ciras-1
4148,2006,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,2,6/29/2006,10:45 AM,atgrwth,1920,1.578,11.9,27.8,80.2,0.14841,223.6,266.1,Ciras-1
4149,2006,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,3,6/30/2006,11:00 AM,atgrwth,2048,1.315,13,26.2,122.7,0.10559,167,216.3,Ciras-1
4150,2006,102,2,Camb,Namb,1,Petalostemum villosum,legume,1,7/5/2006,11:00 AM,atgrwth,1532,2.452,17.5,24.9,197.6,0.08833,115.5,201.6,Ciras-1
4151,2006,102,2,Camb,Namb,1,Petalostemum villosum,legume,2,7/7/2006,9:00 AM,atgrwth,1381,5.108,15.9,24.3,366.4,0.04348,101,160.9,Ciras-1
4152,2006,102,2,Camb,Namb,1,Petalostemum villosum,legume,3,7/9/2006,10:36 AM,atgrwth,1345,2.557,18.2,23.4,220.9,0.08242,111.1,202.3,Ciras-1
4153,2006,103,2,Camb,Nenrich,1,Bromus inermis,C3,1,6/22/2006,2:01 PM,atgrwth,1645,1.518,6,25.6,111.9,0.05376,213.9,128.6,Ciras-1
4154,2006,103,2,Camb,Nenrich,1,Bromus inermis,C3,2,6/29/2006,10:43 AM,atgrwth,1502,2.641,11.7,25.3,184.8,0.06342,172.8,202.6,Ciras-1
4155,2006,103,2,Camb,Nenrich,1,Bromus inermis,C3,3,6/30/2006,10:34 AM,atgrwth,1525,2.261,11.9,24.8,181.6,0.06577,191.1,228.2,Ciras-1
4156,2006,109,2,Camb,Namb,1,Bromus inermis,C3,1,6/22/2006,2:05 PM,atgrwth,1693,1.556,10.3,25.9,102.6,0.09993,179.2,183.8,Ciras-1
4157,2006,109,2,Camb,Namb,1,Bromus inermis,C3,2,6/29/2006,10:40 AM,atgrwth,1455,1.943,12.1,22.9,184.6,0.06541,144.8,174.8,Ciras-1
4158,2006,109,2,Camb,Namb,1,Bromus inermis,C3,3,6/30/2006,10:30 AM,atgrwth,1799,2.42,11.4,25.1,186.5,0.06114,126.6,144.3,Ciras-1
4159,2006,111,2,Camb,Namb,1,Agropyron repens,C3,1,7/5/2006,11:10 AM,atgrwth,1554,3.055,15.7,24.7,199.2,0.07877,191.2,299.9,Ciras-1
4160,2006,111,2,Camb,Namb,1,Agropyron repens,C3,2,7/7/2006,9:10 AM,atgrwth,1539,3.344,9.5,24.9,201.8,0.0472,118.7,113,Ciras-1
4161,2006,111,2,Camb,Namb,1,Agropyron repens,C3,3,7/9/2006,10:41 AM,atgrwth,1414,3.213,9.5,23.9,268.1,0.03543,95.8,91,Ciras-1
4162,2006,112,2,Camb,Nenrich,1,Agropyron repens,C3,1,7/5/2006,11:15 AM,atgrwth,1348,3.324,11.6,25,205.6,0.05628,148.8,172.2,Ciras-1
4163,2006,112,2,Camb,Nenrich,1,Agropyron repens,C3,2,7/7/2006,9:05 AM,atgrwth,1414,3.169,13.2,25.7,169.1,0.07826,111.8,147.9,Ciras-1
4164,2006,112,2,Camb,Nenrich,1,Agropyron repens,C3,3,7/9/2006,10:45 AM,atgrwth,1535,3.329,18,23.1,299.1,0.06011,130.6,234.9,Ciras-1
4165,2006,116,2,Camb,Namb,1,Lespedeza capitata,legume,1,6/22/2006,1:50 PM,atgrwth,1667,3.457,17.2,25.7,204.5,0.08395,148.1,254.3,Ciras-1
4166,2006,116,2,Camb,Namb,1,Lespedeza capitata,legume,2,6/29/2006,10:31 AM,atgrwth,1477,1.353,9.1,24.5,112.6,0.08096,137.5,125.3,Ciras-1
4167,2006,116,2,Camb,Namb,1,Lespedeza capitata,legume,3,6/30/2006,10:21 AM,atgrwth,1173,0.555,2.5,25.4,36.2,0.06783,109,26.8,Ciras-1
4168,2006,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,1,7/6/2006,1:15 PM,atgrwth,1631,1.376,17.4,26.2,92.5,0.18763,177.6,308.4,Ciras-1
4169,2006,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,2,7/7/2006,11:22 AM,atgrwth,2324,2.129,28.1,28.1,107.3,0.26231,138.8,390.5,Ciras-1
4170,2006,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,3,7/9/2006,12:35 PM,atgrwth,1660,1.217,15,24.3,85.1,0.17587,159.1,238,Ciras-1
4171,2006,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,1,7/6/2006,1:34 PM,atgrwth,1623,1.431,22.5,28.2,86.3,0.26041,157.2,353.2,Ciras-1
4172,2006,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,2,7/7/2006,11:28 AM,atgrwth,1795,2.132,18.1,26.8,114.6,0.15799,191.9,347.5,Ciras-1
4173,2006,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,3,7/9/2006,12:40 PM,atgrwth,1678,1.794,13.1,25.9,102.1,0.12868,170.6,224,Ciras-1
4174,2006,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,1,7/6/2006,1:40 PM,atgrwth,1345,1.207,19.7,25.7,66.4,0.29644,361.5,711.6,Ciras-1
4175,2006,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,2,7/7/2006,12:02 PM,atgrwth,1649,1.153,7.1,24.8,73.1,0.09749,155.7,110.9,Ciras-1
4176,2006,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,3,7/10/2006,10:09 AM,atgrwth,1348,2.872,10.2,24.2,171.4,0.05978,150,153.7,Ciras-1
4177,2006,135,3,Cenrich,Namb,1,Lupinus perennis,legume,1,5/17/2006,12:00 PM,atgrwth,1719,3.205,28.3,22.9,262.9,0.10748,259.6,733.7,Ciras-1
4178,2006,135,3,Cenrich,Namb,1,Lupinus perennis,legume,2,5/18/2006,10:08 AM,atgrwth,1570,7.138,34.7,24.5,504.5,0.0688,223.9,777.3,Ciras-1
4179,2006,135,3,Cenrich,Namb,1,Lupinus perennis,legume,3,5/18/2006,12:06 PM,atgrwth,1444,3.13,24.2,24.6,187.5,0.12918,231.9,561.8,Ciras-1
4180,2006,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,1,6/22/2006,12:05 PM,atgrwth,1950,1.629,15.8,26.3,114.5,0.13796,178.3,281.7,Ciras-1
4181,2006,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,2,6/28/2006,12:00 PM,atgrwth,1612,0.189,3.5,23.8,14,0.25257,134.4,47.4,Ciras-1
4182,2006,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,3,6/30/2006,9:45 AM,atgrwth,1513,0.828,8.1,24.7,57.8,0.1405,119.3,96.8,Ciras-1
4183,2006,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,1,7/5/2006,10:30 AM,atgrwth,1396,4.572,35.4,24.1,332.6,0.10657,88.2,312.8,Ciras-1
4184,2006,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,2,7/7/2006,11:55 AM,atgrwth,1686,1.5,19.6,24.1,113.3,0.17261,91.5,178.9,Ciras-1
4185,2006,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,3,7/10/2006,10:02 AM,atgrwth,1330,5.55,19.4,24.3,442.4,0.04374,89.5,173.2,Ciras-1
4186,2006,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,1,6/22/2006,11:51 AM,atgrwth,1750,0.576,8.5,25.1,40.5,0.21049,304.2,259.6,Ciras-1
4187,2006,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,2,6/28/2006,12:05 PM,atgrwth,1719,1.07,11.2,24.9,64,0.17467,243.2,272,Ciras-1
4188,2006,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,3,6/30/2006,9:50 AM,atgrwth,1396,0.959,15.7,25.2,76.7,0.20471,190.9,299.7,Ciras-1
4189,2006,141,3,Cenrich,Nenrich,1,Lupinus perennis,legume,1,5/17/2006,12:08 PM,atgrwth,1585,3.832,36.5,23.5,323.9,0.11272,286.4,1045.5,Ciras-1
4190,2006,141,3,Cenrich,Nenrich,1,Lupinus perennis,legume,2,5/18/2006,10:15 AM,atgrwth,1336,5.556,26.4,25.3,328.4,0.08024,325.9,859,Ciras-1
4191,2006,141,3,Cenrich,Nenrich,1,Lupinus perennis,legume,3,5/18/2006,12:11 PM,atgrwth,1719,3.16,23.3,26.3,158.7,0.14708,249.1,581.4,Ciras-1
4192,2006,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,1,7/5/2006,10:32 AM,atgrwth,2143,1.669,11.4,25.5,122.8,0.09308,91.8,104.9,Ciras-1
4193,2006,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,2,7/7/2006,11:42 AM,atgrwth,2329,1.002,9.1,26.8,48.9,0.18581,105.9,96.3,Ciras-1
4194,2006,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,3,7/10/2006,9:50 AM,atgrwth,1341,1.568,20.8,24.4,114.4,0.18203,74.5,155.2,Ciras-1
4195,2006,144,3,Cenrich,Nenrich,1,Agropyron repens,C3,1,7/5/2006,10:40 AM,atgrwth,1466,0.943,8.6,24,56.4,0.15201,208.3,178.6,Ciras-1
4196,2006,144,3,Cenrich,Nenrich,1,Agropyron repens,C3,2,7/7/2006,11:47 AM,atgrwth,2510,1.945,14.3,26,113.7,0.1254,247.9,353.4,Ciras-1
4197,2006,144,3,Cenrich,Nenrich,1,Agropyron repens,C3,3,7/10/2006,9:55 AM,atgrwth,1484,2.62,14.4,23.1,210.7,0.06815,159.2,228.7,Ciras-1
4198,2006,145,3,Cenrich,Namb,1,Agropyron repens,C3,1,7/5/2006,10:45 AM,atgrwth,1403,1.18,5,25.1,65.8,0.07636,192.9,96.8,Ciras-1
4199,2006,145,3,Cenrich,Namb,1,Agropyron repens,C3,2,7/7/2006,11:52 AM,atgrwth,2492,1.944,16,26.1,111.2,0.14352,176.8,282.3,Ciras-1
4200,2006,145,3,Cenrich,Namb,1,Agropyron repens,C3,3,7/10/2006,10:00 AM,atgrwth,1033,2.538,20.6,23,195.6,0.10547,160.2,330.6,Ciras-1
4201,2006,153,3,Cenrich,Namb,1,Solidago rigida,forb,1,7/5/2006,10:35 AM,atgrwth,2129,1.873,15,25,159.9,0.09399,100.4,150.9,Ciras-1
4202,2006,153,3,Cenrich,Namb,1,Solidago rigida,forb,2,7/7/2006,12:03 PM,atgrwth,2434,2.336,13.5,28.3,135.7,0.09976,87.9,118.9,Ciras-1
4203,2006,153,3,Cenrich,Namb,1,Solidago rigida,forb,3,7/10/2006,10:15 AM,atgrwth,1572,3.755,13.2,24.5,308.5,0.04294,104.2,138,Ciras-1
4204,2006,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,1,7/6/2006,1:15 PM,atgrwth,1414,1.013,5.9,24.9,62.1,0.09544,129.2,76.6,Ciras-1
4205,2006,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,2,7/7/2006,11:30 AM,atgrwth,1323,1.419,9.9,24.6,94,0.10587,116.7,116.1,Ciras-1
4206,2006,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,3,7/10/2006,9:50 AM,atgrwth,1480,2.096,10.6,26,101.4,0.10492,85.3,90.7,Ciras-1
4207,2006,159,3,Cenrich,Namb,1,Achillea millefolium,forb,1,7/5/2006,10:40 AM,atgrwth,2061,1.027,10.6,26.8,58.6,0.18035,106.1,112,Ciras-1
4208,2006,159,3,Cenrich,Namb,1,Achillea millefolium,forb,2,7/7/2006,12:06 PM,atgrwth,1820,2.541,15,26.7,147,0.1024,107.5,161.8,Ciras-1
4209,2006,159,3,Cenrich,Namb,1,Achillea millefolium,forb,3,7/10/2006,10:30 AM,atgrwth,1260,2.387,38.7,22.6,380.6,0.10165,100.2,387.4,Ciras-1
4210,2006,169,3,Cenrich,Namb,1,Amorpha canescens,legume,1,7/6/2006,1:35 PM,atgrwth,1455,0.398,2.3,25.2,23.9,0.09748,139,32.3,Ciras-1
4211,2006,169,3,Cenrich,Namb,1,Amorpha canescens,legume,2,7/7/2006,11:45 AM,atgrwth,1631,0.266,1.1,24.9,15.8,0.07175,129,14.6,Ciras-1
4212,2006,169,3,Cenrich,Namb,1,Amorpha canescens,legume,3,7/10/2006,9:55 AM,atgrwth,1048,0.849,0.9,23.3,52.2,0.01688,125,11,Ciras-1
4213,2006,169,3,Cenrich,Namb,1,Amorpha canescens,legume,4,7/12/2006,9:30 AM,atgrwth,1345,0.192,5.4,23,19.4,0.27987,69.8,37.9,Ciras-1
4214,2006,169,3,Cenrich,Namb,1,Amorpha canescens,legume,5,7/12/2006,9:32 AM,atgrwth,1510,0.139,6.6,23.3,13.3,0.49844,127.5,84.5,Ciras-1
4215,2006,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,1,6/22/2006,12:00 PM,atgrwth,1830,1.233,13.8,25.5,105.8,0.13004,161.8,222.6,Ciras-1
4216,2006,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,2,6/28/2006,12:10 PM,atgrwth,1774,1.437,10.7,26.2,80.4,0.13332,159.7,171.1,Ciras-1
4217,2006,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,3,6/30/2006,9:49 AM,atgrwth,1598,1.371,8.8,24.4,101.4,0.08683,178.1,156.9,Ciras-1
4218,2006,190,4,Camb,Namb,1,Lupinus perennis,legume,2,5/17/2006,1:33 PM,atgrwth,1667,4.785,26,24.9,373.9,0.06948,243.8,633.4,Ciras-1
4219,2006,190,4,Camb,Namb,1,Lupinus perennis,legume,3,5/18/2006,10:56 AM,atgrwth,1370,5.959,22.6,25.3,391.3,0.05784,250.5,567,Ciras-1
4220,2006,196,4,Camb,Nenrich,1,Amorpha canescens,legume,1,7/6/2006,9:05 AM,atgrwth,1052,1.567,4.7,25.4,90.3,0.05215,153.4,72.2,Ciras-1
4221,2006,196,4,Camb,Nenrich,1,Amorpha canescens,legume,2,7/7/2006,1:45 PM,atgrwth,1488,1.014,1,26,56.9,0.01777,13.8,1.4,Ciras-1
4222,2006,196,4,Camb,Nenrich,1,Amorpha canescens,legume,3,7/10/2006,11:18 AM,atgrwth,1129,1.727,10.4,25.1,111.5,0.09364,89.2,93.1,Ciras-1
4223,2006,196,4,Camb,Nenrich,1,Amorpha canescens,legume,4,7/12/2006,10:26 AM,atgrwth,1550,0.576,5.3,24.5,51.9,0.10244,83.9,44.6,Ciras-1
4224,2006,199,4,Camb,Namb,1,Solidago rigida,forb,1,7/5/2006,9:25 AM,atgrwth,1429,1.943,11.4,24.2,120.1,0.09506,97.4,111.2,Ciras-1
4225,2006,199,4,Camb,Namb,1,Solidago rigida,forb,2,7/6/2006,9:08 AM,atgrwth,1337,1.471,8.6,23.8,131.9,0.06524,97.3,83.7,Ciras-1
4226,2006,199,4,Camb,Namb,1,Solidago rigida,forb,3,7/10/2006,11:21 AM,atgrwth,1200,0.534,4.8,26.2,34.8,0.13854,117.6,56.7,Ciras-1
4227,2006,202,4,Camb,Namb,1,Bromus inermis,C3,1,6/22/2006,11:25 AM,atgrwth,1950,3.34,15,26.3,313.2,0.04783,155.8,233.4,Ciras-1
4228,2006,202,4,Camb,Namb,1,Bromus inermis,C3,2,6/29/2006,9:26 AM,atgrwth,1074,3.305,16.1,23.7,300,0.05376,126.8,204.5,Ciras-1
4229,2006,202,4,Camb,Namb,1,Bromus inermis,C3,3,6/29/2006,2:02 PM,atgrwth,1572,1.735,8.2,24.5,142.1,0.05806,144.7,119.4,Ciras-1
4230,2006,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,1,7/5/2006,9:35 AM,atgrwth,1231,6.101,22.5,23.7,434.8,0.0517,110.8,249,Ciras-1
4231,2006,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,2,7/6/2006,9:35 AM,atgrwth,1140,4.469,23.3,24,416.3,0.05588,92.4,214.9,Ciras-1
4232,2006,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,3,7/10/2006,11:00 AM,atgrwth,1074,2.802,16,24.6,213.7,0.07466,88.4,141,Ciras-1
4233,2006,209,4,Camb,Namb,1,Amorpha canescens,legume,1,7/6/2006,9:15 AM,atgrwth,1044,2.421,8.6,24.4,171.6,0.05033,153.6,132.6,Ciras-1
4234,2006,209,4,Camb,Namb,1,Amorpha canescens,legume,2,7/7/2006,1:50 PM,atgrwth,1433,1.74,9.1,25.8,107.5,0.08491,132.4,120.9,Ciras-1
4235,2006,209,4,Camb,Namb,1,Amorpha canescens,legume,3,7/10/2006,11:05 AM,atgrwth,1092,1.338,10.8,25.2,92.4,0.11653,111.8,120.4,Ciras-1
4236,2006,210,4,Camb,Nenrich,1,Achillea millefolium,forb,1,7/5/2006,9:22 AM,atgrwth,1909,3.728,21.3,23.7,428.8,0.04966,109.2,232.5,Ciras-1
4237,2006,210,4,Camb,Nenrich,1,Achillea millefolium,forb,2,7/6/2006,9:12 AM,atgrwth,1275,3.57,13.2,24.7,317.5,0.04167,126.8,167.7,Ciras-1
4238,2006,210,4,Camb,Nenrich,1,Achillea millefolium,forb,3,7/10/2006,11:45 AM,atgrwth,1319,2.24,13.5,26.3,166.1,0.08141,95.5,129.1,Ciras-1
4239,2006,212,4,Camb,Nenrich,1,Lupinus perennis,legume,2,5/17/2006,1:44 PM,atgrwth,1623,5.23,23.3,22.6,466.3,0.04993,279.7,651.2,Ciras-1
4240,2006,212,4,Camb,Nenrich,1,Lupinus perennis,legume,3,5/18/2006,11:00 AM,atgrwth,1132,5.533,20.9,25,315.3,0.0663,214.1,447.6,Ciras-1
4241,2006,219,4,Camb,Nenrich,1,Andropogon gerardi,C4,1,6/22/2006,10:15 AM,atgrwth,1510,1.407,11.9,26,87.3,0.1357,211.6,250.8,Ciras-1
4242,2006,219,4,Camb,Nenrich,1,Andropogon gerardi,C4,2,6/29/2006,9:30 AM,atgrwth,1657,1.646,10.4,26.4,92.1,0.11291,192.5,200.1,Ciras-1
4243,2006,219,4,Camb,Nenrich,1,Andropogon gerardi,C4,3,6/29/2006,1:45 PM,atgrwth,2081,1.329,11.5,27.4,71.7,0.15973,172.4,197.5,Ciras-1
4244,2006,223,4,Camb,Namb,1,Achillea millefolium,forb,1,7/5/2006,9:34 AM,atgrwth,1548,2.417,14.5,24.4,244.5,0.05938,171.5,248.9,Ciras-1
4245,2006,223,4,Camb,Namb,1,Achillea millefolium,forb,2,7/6/2006,9:59 AM,atgrwth,1359,2.622,19.7,23.9,279.1,0.07062,135.4,266.9,Ciras-1
4246,2006,223,4,Camb,Namb,1,Achillea millefolium,forb,3,7/10/2006,11:40 AM,atgrwth,1422,2.13,19.7,24.9,211.3,0.09299,93.1,182.9,Ciras-1
4247,2006,225,4,Camb,Nenrich,1,Agropyron repens,C3,1,7/5/2006,9:42 AM,atgrwth,1866,1.24,6.8,24.8,73.8,0.09236,165.5,112.9,Ciras-1
4248,2006,225,4,Camb,Nenrich,1,Agropyron repens,C3,2,7/6/2006,9:45 AM,atgrwth,1206,2.62,13.7,23.5,205.6,0.06688,260,357.5,Ciras-1
4249,2006,225,4,Camb,Nenrich,1,Agropyron repens,C3,3,7/10/2006,11:43 AM,atgrwth,1200,1.847,7.7,25.9,133.2,0.05794,142.1,109.7,Ciras-1
4250,2006,231,4,Camb,Namb,1,Schizachyrium scoparium,C4,1,7/6/2006,10:00 AM,atgrwth,1107,1.703,10.3,25.5,99.2,0.10379,125,128.7,Ciras-1
4251,2006,231,4,Camb,Namb,1,Schizachyrium scoparium,C4,2,7/7/2006,2:05 PM,atgrwth,1660,0.646,7.5,26.4,36.1,0.2087,183.3,138.1,Ciras-1
4252,2006,231,4,Camb,Namb,1,Schizachyrium scoparium,C4,3,7/10/2006,11:29 AM,atgrwth,1260,-1.12,5,26.8,-61.7,-0.08149,178,89.6,Ciras-1
4253,2006,235,4,Camb,Namb,1,Agropyron repens,C3,1,7/5/2006,9:57 AM,atgrwth,1095,1.14,5.9,26.3,57.5,0.10196,168.6,98.8,Ciras-1
4254,2006,235,4,Camb,Namb,1,Agropyron repens,C3,2,7/6/2006,9:50 AM,atgrwth,1143,0.727,10.2,25,42.8,0.23919,236.4,242.2,Ciras-1
4255,2006,235,4,Camb,Namb,1,Agropyron repens,C3,3,7/10/2006,11:36 AM,atgrwth,1200,2.625,14.7,25.5,209.7,0.06998,80.1,117.6,Ciras-1
4256,2006,241,4,Camb,Nenrich,1,Lespedeza capitata,legume,1,6/22/2006,10:40 AM,atgrwth,1829,4.625,23,23.4,467.9,0.04906,162.2,372.3,Ciras-1
4257,2006,241,4,Camb,Nenrich,1,Lespedeza capitata,legume,2,6/29/2006,9:55 AM,atgrwth,1480,2.093,8.7,23.4,191.5,0.04545,167.4,145.7,Ciras-1
4258,2006,241,4,Camb,Nenrich,1,Lespedeza capitata,legume,3,6/29/2006,1:56 PM,atgrwth,1629,1.771,15,24.2,163.4,0.09154,124.5,186.2,Ciras-1
4259,2006,251,5,Cenrich,Nenrich,1,Andropogon gerardi,C4,1,6/23/2006,11:30 AM,atgrwth,1759,1.102,8.7,24.4,71.5,0.12138,239.5,207.9,Ciras-1
4260,2006,251,5,Cenrich,Nenrich,1,Andropogon gerardi,C4,2,6/29/2006,11:03 AM,atgrwth,1829,1.097,14.2,26.8,67.8,0.20981,227.3,323.4,Ciras-1
4261,2006,251,5,Cenrich,Nenrich,1,Andropogon gerardi,C4,3,6/30/2006,9:10 AM,atgrwth,1872,0.21,10.5,24.1,15.6,0.67441,239.4,251.1,Ciras-1
4262,2006,252,5,Cenrich,Namb,1,Andropogon gerardi,C4,1,6/23/2006,11:45 AM,atgrwth,1700,1.669,10.3,24.8,105.1,0.09824,250,258.1,Ciras-1
4263,2006,252,5,Cenrich,Namb,1,Andropogon gerardi,C4,2,6/29/2006,11:10 AM,atgrwth,2052,1.153,10.4,27,70.2,0.14835,237.1,247.1,Ciras-1
4264,2006,252,5,Cenrich,Namb,1,Andropogon gerardi,C4,3,6/30/2006,9:15 AM,atgrwth,1743,0.895,9.5,25,69.8,0.13538,248.4,234.8,Ciras-1
4265,2006,254,5,Cenrich,Namb,1,Schizachyrium scoparium,C4,1,7/6/2006,10:22 AM,atgrwth,1473,1.658,5.4,26,101.5,0.05347,180,97.7,Ciras-1
4266,2006,254,5,Cenrich,Namb,1,Schizachyrium scoparium,C4,2,7/7/2006,1:26 PM,atgrwth,2186,1.18,7.3,28.7,48.8,0.14885,235.8,171.3,Ciras-1
4267,2006,254,5,Cenrich,Namb,1,Schizachyrium scoparium,C4,3,7/10/2006,2:15 PM,atgrwth,1140,1.672,13.5,24.9,117.3,0.11523,130.8,176.8,Ciras-1
4268,2006,256,5,Cenrich,Nenrich,1,Lespedeza capitata,legume,1,6/23/2006,12:10 PM,atgrwth,1774,2.345,21.1,25.7,219.1,0.09648,132.2,279.6,Ciras-1
4269,2006,256,5,Cenrich,Nenrich,1,Lespedeza capitata,legume,2,6/29/2006,11:06 AM,atgrwth,1440,1.141,11.3,24.5,82.9,0.13666,122.3,138.6,Ciras-1
4270,2006,256,5,Cenrich,Nenrich,1,Lespedeza capitata,legume,3,6/30/2006,9:37 AM,atgrwth,1495,1.973,6.6,26.2,134.3,0.04883,145.9,95.7,Ciras-1
4271,2006,257,5,Cenrich,Namb,1,Achillea millefolium,forb,1,7/5/2006,10:12 AM,atgrwth,1881,0.651,6.2,25.4,40.1,0.1545,127.8,79.2,Ciras-1
4272,2006,257,5,Cenrich,Namb,1,Achillea millefolium,forb,2,7/6/2006,10:25 AM,atgrwth,1220,1.918,15.4,25.8,141.6,0.10853,170,261.3,Ciras-1
4273,2006,257,5,Cenrich,Namb,1,Achillea millefolium,forb,3,7/10/2006,1:30 PM,atgrwth,2159,1.022,9.3,26,59,0.1569,126.3,116.9,Ciras-1
4274,2006,262,5,Cenrich,Nenrich,1,Lupinus perennis,legume,1,5/17/2006,11:08 AM,atgrwth,1799,3.88,28.8,23.5,339.4,0.08476,315.2,906.6,Ciras-1
4275,2006,262,5,Cenrich,Nenrich,1,Lupinus perennis,legume,2,5/17/2006,2:07 PM,atgrwth,1829,2.951,19.5,24,177.3,0.11009,287.7,561.6,Ciras-1
4276,2006,262,5,Cenrich,Nenrich,1,Lupinus perennis,legume,3,5/18/2006,12:28 PM,atgrwth,1500,4.685,24.5,25.3,286.4,0.0855,211.7,518.3,Ciras-1
4277,2006,266,5,Cenrich,Namb,1,Bromus inermis,C3,1,6/23/2006,11:55 AM,atgrwth,1462,1.367,8,23.8,117.9,0.06792,183.5,147,Ciras-1
4278,2006,266,5,Cenrich,Namb,1,Bromus inermis,C3,2,6/29/2006,11:12 AM,atgrwth,1598,1.074,12,24.1,79.5,0.15138,154.5,185.9,Ciras-1
4279,2006,266,5,Cenrich,Namb,1,Bromus inermis,C3,3,6/30/2006,9:32 AM,atgrwth,1217,2.537,12.3,26.2,164,0.07519,140.2,172.9,Ciras-1
4280,2006,273,5,Cenrich,Nenrich,1,Sorghastrum nutans,C4,1,7/6/2006,10:30 AM,atgrwth,1352,1.037,3.2,27.1,55.8,0.05807,161.7,52.3,Ciras-1
4281,2006,273,5,Cenrich,Nenrich,1,Sorghastrum nutans,C4,2,7/7/2006,1:13 PM,atgrwth,2501,1.237,9.8,27,63.9,0.1528,188.2,183.8,Ciras-1
4282,2006,273,5,Cenrich,Nenrich,1,Sorghastrum nutans,C4,3,7/10/2006,2:15 PM,atgrwth,1200,0.705,2.5,29.8,36.7,0.06825,127.5,32,Ciras-1
4283,2006,273,5,Cenrich,Nenrich,1,Sorghastrum nutans,C4,4,7/12/2006,9:50 AM,atgrwth,1477,0.89,4.8,25.8,64.9,0.07443,126.7,61.2,Ciras-1
4284,2006,276,5,Cenrich,Nenrich,1,Achillea millefolium,forb,1,7/5/2006,10:20 AM,atgrwth,1752,1.878,17.2,25.2,164.9,0.1044,145.6,250.6,Ciras-1
4285,2006,276,5,Cenrich,Nenrich,1,Achillea millefolium,forb,2,7/6/2006,10:50 AM,atgrwth,1158,1.06,10.2,25.7,75.6,0.13507,125.8,128.4,Ciras-1
4286,2006,276,5,Cenrich,Nenrich,1,Achillea millefolium,forb,3,7/10/2006,1:55 PM,atgrwth,1495,1.711,14,25.4,121.2,0.11537,101.7,142.2,Ciras-1
4287,2006,277,5,Cenrich,Namb,1,Sorghastrum nutans,C4,1,7/6/2006,10:13 AM,atgrwth,1337,1.966,21,24.8,134.3,0.15631,158.5,332.8,Ciras-1
4288,2006,277,5,Cenrich,Namb,1,Sorghastrum nutans,C4,2,7/7/2006,1:17 PM,atgrwth,2658,1.768,16.6,28,83.7,0.19824,173.4,287.6,Ciras-1
4289,2006,277,5,Cenrich,Namb,1,Sorghastrum nutans,C4,3,7/10/2006,2:05 PM,atgrwth,1200,0.877,7.7,33,32.6,0.23752,150.4,116.5,Ciras-1
4290,2006,279,5,Cenrich,Namb,1,Amorpha canescens,legume,1,7/6/2006,10:20 AM,atgrwth,1352,1.153,6.2,25.3,69.8,0.08853,137.9,85.2,Ciras-1
4291,2006,279,5,Cenrich,Namb,1,Amorpha canescens,legume,2,7/7/2006,1:10 PM,atgrwth,1612,1.252,7.3,25.1,76.8,0.0954,81,59.3,Ciras-1
4292,2006,279,5,Cenrich,Namb,1,Amorpha canescens,legume,3,7/10/2006,1:40 PM,atgrwth,1777,0.777,1.4,25,46.7,0.03042,93.6,13.3,Ciras-1
